year,transect,level,replicate,both_taken
2011,20,4,2,both
2011,20,4,3,both
2011,20,5,1,both
2011,20,5,2,both
2011,20,5,3,both
2011,20,6,1,both
2011,20,6,2,both
2011,20,6,3,both
2011,20,7,1,both
2011,20,7,2,both
2011,20,7,3,both
2011,20,8,1,both
2011,20,8,2,both
2011,20,8,3,both
2011,20,9,1,both
2011,20,9,2,both
2011,20,9,3,both
2011,20,10,1,both
2011,20,10,2,both
2011,20,10,3,both
2011,26,0,1,both
2011,26,0,2,both
2011,26,0,3,both
2011,26,1,1,both
2011,26,1,2,both
2011,26,2,1,both
2011,26,2,2,both
2011,26,2,3,both
2011,26,3,1,both
2011,26,3,2,both
2011,26,3,3,both
2011,26,4,1,both
2011,26,4,2,both
2011,26,4,3,both
2011,26,5,1,both
2011,26,5,2,both
2011,26,5,3,both
2011,26,6,1,both
2011,26,6,2,both
2011,26,6,3,both
2011,26,7,1,both
2011,26,7,2,both
2011,26,7,3,both
2011,26,8,1,both
2011,26,8,2,both
2011,26,8,3,both
2011,26,9,1,both
2011,26,9,2,both
2011,26,9,3,both
2011,26,10,1,both
2011,26,10,2,both
2011,26,10,3,both
2011,26,11,1,both
2011,26,11,2,both
2011,26,11,3,both
2011,26,12,1,both
2011,26,12,2,both
2012,5,1,1,both
2012,5,1,2,both
2012,5,1,3,both
2012,5,2,1,both
2012,5,2,2,both
2012,5,2,3,both
2012,5,3,1,both
2012,5,3,2,both
2012,5,3,3,both
2012,5,4,1,both
2012,5,4,2,both
2012,5,4,3,both
2012,5,5,1,both
2012,5,5,2,both
2012,5,5,3,both
2012,5,6,1,both
2012,5,6,2,both
2012,5,6,3,both
2012,5,7,1,both
2012,5,7,2,both
2012,5,7,3,both
2012,5,8,1,both
2012,5,8,2,both
2012,5,8,3,both
2012,5,9,1,both
2012,5,9,2,both
2012,5,9,3,both
2012,5,10,1,both
2012,5,10,2,both
2012,5,10,3,both
2012,5,11,1,both
2012,5,11,2,both
2012,5,11,3,both
2012,5,12,1,both
2012,5,12,2,both
2012,5,12,3,both
2012,7,0,1,both
2012,7,0,2,both
2012,7,0,3,both
2012,7,1,1,both
2012,7,1,2,both
2012,7,1,3,both
2012,7,2,1,both
2012,7,2,2,both
2012,7,2,3,both
2012,7,3,1,both
2012,7,3,2,both
2012,7,3,3,both
2012,7,4,1,both
2012,7,4,2,both
2012,7,4,3,both
2012,7,5,1,both
2012,7,5,2,both
2012,7,5,3,both
2012,7,6,1,both
2012,7,6,2,both
2012,7,6,3,both
2012,7,7,1,both
2012,7,7,2,both
2012,7,7,3,both
2012,7,8,1,both
2012,7,8,2,both
2012,7,8,3,both
2012,7,9,1,both
2012,7,9,2,both
2012,7,9,3,both
2012,7,10,1,both
2012,7,10,2,both
2012,7,10,3,both
2012,7,11,1,both
2012,7,11,2,both
2012,7,11,3,both
2012,7,12,1,both
2012,15,-1,1,both
2012,15,-1,2,both
2012,15,-1,3,both
2012,15,0,1,both
2012,15,0,2,both
2012,15,0,3,both
2012,15,1,1,both
2012,15,1,2,both
2012,15,1,3,both
2012,15,2,1,both
2012,15,2,2,both
2012,15,2,3,both
2012,15,3,1,both
2012,15,3,2,both
2012,15,3,3,both
2012,15,4,1,both
2012,15,4,2,both
2012,15,4,3,both
2012,15,5,1,both
2012,15,5,2,both
2012,15,5,3,both
2012,15,6,1,both
2012,15,6,2,both
2012,15,6,3,both
2012,15,7,1,both
2012,15,7,2,both
2012,15,7,3,both
2012,15,8,1,both
2012,15,8,2,both
2012,15,8,3,both
2012,15,9,1,both
2012,15,9,2,both
2012,15,9,3,both
2012,15,10,1,both
2012,15,10,2,both
2012,15,10,3,both
2012,15,11,1,both
2012,15,11,2,both
2012,15,11,3,both
2012,26,0,1,both
2012,26,0,2,both
2012,26,0,3,both
2012,26,1,1,both
2012,26,1,2,both
2012,26,1,3,both
2012,26,2,1,both
2012,26,2,2,both
2012,26,2,3,both
2012,26,3,1,both
2012,26,3,2,both
2012,26,3,3,both
2012,26,4,1,both
2012,26,4,2,both
2012,26,4,3,both
2012,26,5,1,both
2012,26,5,2,both
2012,26,5,3,both
2012,26,6,1,both
2012,26,6,2,both
2012,26,6,3,both
2012,26,7,1,both
2012,26,7,2,both
2012,26,7,3,both
2012,26,8,1,both
2012,26,8,2,both
2012,26,8,3,both
2012,26,9,1,both
2012,26,9,2,both
2012,26,9,3,both
2012,26,10,1,both
2012,26,10,2,both
2012,26,10,3,both
2012,26,11,1,both
2012,26,11,2,both
2012,26,11,3,both
2012,26,12,1,both
2012,26,12,2,both
2012,26,12,3,both
2013,5,0,1,both
2013,5,0,2,both
2013,5,0,3,both
2013,5,1,1,both
2013,5,1,2,both
2013,5,1,3,both
2013,5,2,1,both
2013,5,2,2,both
2013,5,2,3,both
2013,5,3,1,both
2013,5,3,2,both
2013,5,3,3,both
2013,5,4,1,both
2013,5,4,2,both
2013,5,4,3,both
2013,5,5,1,both
2013,5,5,2,both
2013,5,5,3,both
2013,5,6,1,both
2013,5,6,2,both
2013,5,6,3,both
2013,5,7,1,both
2013,5,7,2,both
2013,5,7,3,both
2013,5,8,1,both
2013,5,8,2,both
2013,5,8,3,both
2013,5,9,1,both
2013,5,9,2,both
2013,5,9,3,both
2013,5,10,1,both
2013,5,10,2,both
2013,5,10,3,both
2013,5,11,1,both
2013,5,11,2,both
2013,5,11,3,both
2013,5,12,1,both
2013,5,12,2,both
2013,5,12,3,both
2013,5,13,1,both
2013,5,13,2,both
2013,5,13,3,both
2013,5,14,1,both
2013,5,14,2,both
2013,7,0,1,both
2013,7,0,2,both
2013,7,0,3,both
2013,7,1,1,both
2013,7,1,2,both
2013,7,1,3,both
2013,7,2,1,both
2013,7,2,2,both
2013,7,2,3,both
2013,7,3,1,both
2013,7,3,2,both
2013,7,3,3,both
2013,7,4,1,both
2013,7,4,2,both
2013,7,4,3,both
2013,7,5,1,both
2013,7,5,2,both
2013,7,5,3,both
2013,7,6,1,both
2013,7,6,2,both
2013,7,6,3,both
2013,7,7,1,both
2013,7,7,2,both
2013,7,7,3,both
2013,7,8,1,both
2013,7,8,2,both
2013,7,8,3,both
2013,7,9,1,both
2013,7,9,2,both
2013,7,9,3,both
2013,7,10,1,both
2013,7,10,2,both
2013,7,10,3,both
2013,7,11,1,both
2013,7,11,2,both
2013,7,11,3,both
2013,7,12,1,both
2013,7,12,2,both
2013,7,12,3,both
2013,7,13,1,both
2013,7,13,2,both
2013,7,13,3,both
2013,15,0,1,both
2013,15,0,2,both
2013,15,0,3,both
2013,15,1,1,both
2013,15,1,2,both
2013,15,1,3,both
2013,15,2,1,both
2013,15,2,2,both
2013,15,2,3,both
2013,15,3,1,both
2013,15,3,2,both
2013,15,3,3,both
2013,15,4,1,both
2013,15,4,2,both
2013,15,4,3,both
2013,15,5,1,both
2013,15,5,2,both
2013,15,5,3,both
2013,15,6,1,both
2013,15,6,2,both
2013,15,6,3,both
2013,15,7,1,both
2013,15,7,2,both
2013,15,7,3,both
2013,15,8,1,both
2013,15,8,2,both
2013,15,8,3,both
2013,15,9,1,both
2013,15,9,2,both
2013,15,9,3,both
2013,15,10,1,both
2013,15,10,2,both
2013,15,10,3,both
2013,15,11,1,both
2013,15,11,2,both
2013,15,11,3,both
2013,15,12,1,both
2013,15,12,2,both
2013,15,12,3,both
2014,5,0,1,both
2014,5,0,2,both
2014,5,0,3,both
2014,5,1,1,both
2014,5,1,2,both
2014,5,1,3,both
2014,5,2,1,both
2014,5,2,2,both
2014,5,2,3,both
2014,5,3,1,both
2014,5,3,2,both
2014,5,3,3,both
2014,5,4,1,both
2014,5,4,2,both
2014,5,4,3,both
2014,5,5,1,both
2014,5,5,2,both
2014,5,5,3,both
2014,5,6,1,both
2014,5,6,2,both
2014,5,6,3,both
2014,5,7,1,both
2014,5,7,2,both
2014,5,7,3,both
2014,5,8,1,both
2014,5,8,2,both
2014,5,8,3,both
2014,5,9,1,both
2014,5,9,2,both
2014,5,9,3,both
2014,5,10,1,both
2014,5,10,2,both
2014,5,10,3,both
2014,5,11,1,both
2014,5,11,2,both
2014,5,11,3,both
2014,5,12,1,both
2014,5,12,2,both
2014,7,0,2,both
2014,7,0,3,both
2014,7,1,1,both
2014,7,1,2,both
2014,7,1,3,both
2014,7,2,1,both
2014,7,2,2,both
2014,7,2,3,both
2014,7,3,1,both
2014,7,3,2,both
2014,7,3,3,both
2014,7,4,1,both
2014,7,4,2,both
2014,7,4,3,both
2014,7,5,1,both
2014,7,5,2,both
2014,7,5,3,both
2014,7,6,1,both
2014,7,6,2,both
2014,7,6,3,both
2014,7,7,1,both
2014,7,7,2,both
2014,7,7,3,both
2014,7,8,1,both
2014,7,8,2,both
2014,7,8,3,both
2014,7,9,1,both
2014,7,9,2,both
2014,7,9,3,both
2014,7,10,1,both
2014,7,10,2,both
2014,7,10,3,both
2014,7,11,1,both
2014,7,11,2,both
2014,7,11,3,both
2014,7,12,1,both
2014,7,12,2,both
2014,7,12,3,both
2014,7,13,1,both
2014,7,13,2,both
2014,7,13,3,both
2014,7,14,1,both
2014,7,14,2,both
2014,7,14,3,both
2014,15,0,2,both
2014,15,0,3,both
2014,15,1,1,both
2014,15,1,2,both
2014,15,1,3,both
2014,15,2,1,both
2014,15,2,2,both
2014,15,2,3,both
2014,15,3,1,both
2014,15,3,2,both
2014,15,3,3,both
2014,15,4,1,both
2014,15,4,2,both
2014,15,4,3,both
2014,15,5,1,both
2014,15,5,2,both
2014,15,5,3,both
2014,15,6,1,both
2014,15,6,2,both
2014,15,6,3,both
2014,15,7,1,both
2014,15,7,2,both
2014,15,7,3,both
2014,15,8,1,both
2014,15,8,2,both
2014,15,8,3,both
2014,15,9,1,both
2014,15,9,2,both
2014,15,9,3,both
2014,15,10,1,both
2014,15,10,2,both
2014,15,10,3,both
2014,15,11,1,both
2014,15,11,2,both
2014,15,11,3,both
2014,15,12,1,both
2014,15,12,2,both
2014,15,12,3,both
2014,15,13,1,both
2014,15,13,2,both
2014,15,13,3,both
2014,15,14,1,both
2014,15,14,2,both
2014,15,14,3,both
2014,26,0,1,both
2014,26,0,2,both
2014,26,0,3,both
2014,26,1,1,both
2014,26,1,2,both
2014,26,1,3,both
2014,26,2,1,both
2014,26,2,2,both
2014,26,2,3,both
2014,26,3,1,both
2014,26,3,2,both
2014,26,3,3,both
2014,26,4,1,both
2014,26,4,2,both
2014,26,4,3,both
2014,26,5,1,both
2014,26,5,2,both
2014,26,5,3,both
2014,26,6,1,both
2014,26,6,2,both
2014,26,6,3,both
2014,26,7,1,both
2014,26,7,2,both
2014,26,7,3,both
2014,26,8,1,both
2014,26,8,2,both
2014,26,8,3,both
2014,26,9,1,both
2014,26,9,2,both
2014,26,9,3,both
2014,26,10,1,both
2014,26,10,2,both
2014,26,10,3,both
2014,26,11,1,both
2014,26,11,2,both
2014,26,11,3,both
2014,26,12,1,both
2014,26,12,2,both
2014,26,12,3,both
2014,26,13,1,both
2014,26,13,2,both
2014,26,13,3,both
2015,5,0,1,both
2015,5,0,2,both
2015,5,0,3,both
2015,5,1,1,both
2015,5,1,2,both
2015,5,1,3,both
2015,5,2,1,both
2015,5,2,2,both
2015,5,2,3,both
2015,5,3,1,both
2015,5,3,2,both
2015,5,3,3,both
2015,5,4,1,both
2015,5,4,2,both
2015,5,4,3,both
2015,5,5,1,both
2015,5,5,2,both
2015,5,5,3,both
2015,5,6,1,both
2015,5,6,2,both
2015,5,6,3,both
2015,5,8,1,both
2015,5,8,2,both
2015,5,8,3,both
2015,5,10,1,both
2015,5,10,2,both
2015,5,10,3,both
2015,5,12,1,both
2015,5,12,2,both
2015,5,12,3,both
2015,7,0,1,both
2015,7,0,2,both
2015,7,0,3,both
2015,7,1,1,both
2015,7,1,2,both
2015,7,1,3,both
2015,7,2,1,both
2015,7,2,2,both
2015,7,2,3,both
2015,7,3,1,both
2015,7,3,2,both
2015,7,3,3,both
2015,7,4,1,both
2015,7,4,2,both
2015,7,4,3,both
2015,7,5,1,both
2015,7,5,2,both
2015,7,5,3,both
2015,7,6,1,both
2015,7,6,2,both
2015,7,6,3,both
2015,7,7,1,both
2015,7,7,2,both
2015,7,7,3,both
2015,7,8,1,both
2015,7,8,2,both
2015,7,8,3,both
2015,7,9,1,both
2015,7,9,2,both
2015,7,9,3,both
2015,7,10,1,both
2015,7,10,2,both
2015,7,10,3,both
2015,7,11,1,both
2015,7,11,2,both
2015,7,11,3,both
2015,15,0,1,both
2015,15,0,2,both
2015,15,0,3,both
2015,15,1,1,both
2015,15,1,2,both
2015,15,1,3,both
2015,15,2,1,both
2015,15,2,2,both
2015,15,2,3,both
2015,15,3,1,both
2015,15,3,2,both
2015,15,3,3,both
2015,15,4,1,both
2015,15,4,2,both
2015,15,4,3,both
2015,15,5,1,both
2015,15,5,2,both
2015,15,5,3,both
2015,15,6,1,both
2015,15,6,2,both
2015,15,6,3,both
2015,15,7,1,both
2015,15,7,2,both
2015,15,7,3,both
2015,15,8,1,both
2015,15,8,2,both
2015,15,8,3,both
2015,15,9,1,both
2015,15,9,2,both
2015,15,9,3,both
2015,15,10,1,both
2015,15,10,2,both
2015,15,10,3,both
2015,15,11,1,both
2015,15,11,2,both
2015,15,11,3,both
2015,15,12,1,both
2015,15,12,2,both
2015,15,12,3,both
2015,20,0,1,both
2015,20,0,2,both
2015,20,0,3,both
2015,20,1,1,both
2015,20,1,2,both
2015,20,1,3,both
2015,20,2,1,both
2015,20,2,2,both
2015,20,2,3,both
2015,20,3,1,both
2015,20,3,2,both
2015,20,3,3,both
2015,20,4,1,both
2015,20,4,2,both
2015,20,4,3,both
2015,20,5,1,both
2015,20,5,2,both
2015,20,5,3,both
2015,20,6,1,both
2015,20,6,2,both
2015,20,6,3,both
2015,20,7,1,both
2015,20,7,2,both
2015,20,7,3,both
2015,20,8,1,both
2015,20,8,2,both
2015,20,8,3,both
2015,20,9,1,both
2015,20,9,2,both
2015,20,9,3,both
2015,20,10,1,both
2015,20,10,2,both
2015,20,10,3,both
2015,20,11,1,both
2015,20,11,2,both
2015,20,11,3,both
2015,20,12,1,both
2015,20,12,2,both
2015,20,12,3,both
2015,26,0,1,both
2015,26,0,2,both
2015,26,0,3,both
2015,26,1,1,both
2015,26,1,2,both
2015,26,1,3,both
2015,26,2,1,both
2015,26,2,2,both
2015,26,2,3,both
2015,26,3,1,both
2015,26,3,2,both
2015,26,3,3,both
2015,26,4,1,both
2015,26,4,2,both
2015,26,4,3,both
2015,26,5,1,both
2015,26,5,2,both
2015,26,5,3,both
2015,26,6,1,both
2015,26,6,2,both
2015,26,6,3,both
2015,26,7,1,both
2015,26,7,2,both
2015,26,7,3,both
2015,26,8,1,both
2015,26,8,2,both
2015,26,8,3,both
2015,26,9,1,both
2015,26,9,2,both
2015,26,9,3,both
2015,26,10,1,both
2015,26,10,2,both
2015,26,10,3,both
2015,26,11,1,both
2015,26,11,2,both
2015,26,11,3,both
2015,26,12,1,both
2015,26,12,2,both
2015,26,12,3,both
2016,5,0,1,both
2016,5,0,2,both
2016,5,0,3,both
2016,5,1,1,both
2016,5,1,2,both
2016,5,1,3,both
2016,5,2,1,both
2016,5,2,2,both
2016,5,2,3,both
2016,5,3,1,both
2016,5,3,2,both
2016,5,3,3,both
2016,5,4,1,both
2016,5,4,2,both
2016,5,4,3,both
2016,5,5,1,both
2016,5,5,2,both
2016,5,5,3,both
2016,5,6,1,both
2016,5,6,2,both
2016,5,6,3,both
2016,5,7,1,both
2016,5,7,2,both
2016,5,7,3,both
2016,5,8,1,both
2016,5,8,2,both
2016,5,8,3,both
2016,5,9,1,both
2016,5,9,2,both
2016,5,9,3,both
2016,5,10,1,both
2016,5,10,2,both
2016,5,10,3,both
2016,5,11,1,both
2016,5,11,2,both
2016,5,11,3,both
2016,5,12,1,both
2016,5,12,2,both
2016,5,12,3,both
2016,5,13,1,both
2016,5,13,2,both
2016,5,13,3,both
2016,15,0,1,both
2016,15,0,2,both
2016,15,0,3,both
2016,15,1,1,both
2016,15,1,2,both
2016,15,1,3,both
2016,15,2,1,both
2016,15,2,2,both
2016,15,2,3,both
2016,15,3,1,both
2016,15,3,2,both
2016,15,3,3,both
2016,15,4,1,both
2016,15,4,2,both
2016,15,4,3,both
2016,15,5,1,both
2016,15,5,2,both
2016,15,5,3,both
2016,15,6,1,both
2016,15,6,2,both
2016,15,6,3,both
2016,15,7,1,both
2016,15,7,2,both
2016,15,7,3,both
2016,15,8,1,both
2016,15,8,2,both
2016,15,8,3,both
2016,15,9,1,both
2016,15,9,2,both
2016,15,9,3,both
2016,15,10,1,both
2016,15,10,2,both
2016,15,10,3,both
2016,15,11,1,both
2016,15,11,2,both
2016,15,11,3,both
2016,15,12,1,both
2016,15,12,2,both
2016,15,12,3,both
2016,20,0,1,both
2016,20,0,2,both
2016,20,0,3,both
2016,20,1,1,both
2016,20,1,2,both
2016,20,1,3,both
2016,20,2,1,both
2016,20,2,2,both
2016,20,2,3,both
2016,20,3,1,both
2016,20,3,2,both
2016,20,3,3,both
2016,20,4,1,both
2016,20,4,2,both
2016,20,4,3,both
2016,20,5,1,both
2016,20,5,2,both
2016,20,5,3,both
2016,20,6,1,both
2016,20,6,2,both
2016,20,6,3,both
2016,20,7,1,both
2016,20,7,2,both
2016,20,7,3,both
2016,20,8,1,both
2016,20,8,2,both
2016,20,8,3,both
2016,20,9,1,both
2016,20,9,2,both
2016,20,9,3,both
2016,20,10,1,both
2016,20,10,2,both
2016,20,10,3,both
2016,20,11,1,both
2016,20,11,2,both
2016,20,11,3,both
2016,26,0,1,both
2016,26,0,2,both
2016,26,0,3,both
2016,26,1,1,both
2016,26,1,2,both
2016,26,1,3,both
2016,26,2,1,both
2016,26,2,2,both
2016,26,2,3,both
2016,26,3,1,both
2016,26,3,2,both
2016,26,3,3,both
2016,26,4,1,both
2016,26,4,2,both
2016,26,4,3,both
2016,26,5,1,both
2016,26,5,2,both
2016,26,5,3,both
2016,26,6,1,both
2016,26,6,2,both
2016,26,6,3,both
2016,26,7,1,both
2016,26,7,2,both
2016,26,7,3,both
2016,26,8,1,both
2016,26,8,2,both
2016,26,8,3,both
2016,26,9,1,both
2016,26,9,2,both
2016,26,9,3,both
2016,26,10,1,both
2016,26,10,2,both
2016,26,10,3,both
2016,26,11,1,both
2016,26,11,2,both
2016,26,11,3,both
2016,26,12,1,both
2016,26,12,2,both
2016,26,12,3,both
2017,5,0,1,both
2017,5,0,2,both
2017,5,0,3,both
2017,5,1,1,both
2017,5,1,2,both
2017,5,1,3,both
2017,5,2,1,both
2017,5,2,2,both
2017,5,2,3,both
2017,5,3,1,both
2017,5,3,2,both
2017,5,3,3,both
2017,5,4,1,both
2017,5,4,2,both
2017,5,4,3,both
2017,5,5,1,both
2017,5,5,2,both
2017,5,5,3,both
2017,5,6,1,both
2017,5,6,2,both
2017,5,6,3,both
2017,5,7,1,both
2017,5,7,2,both
2017,5,7,3,both
2017,5,8,1,both
2017,5,8,2,both
2017,5,8,3,both
2017,5,9,1,both
2017,5,9,2,both
2017,5,10,1,both
2017,5,10,2,both
2017,5,10,3,both
2017,5,11,1,both
2017,5,11,2,both
2017,5,11,3,both
2017,5,12,1,both
2017,5,12,2,both
2017,5,12,3,both
2017,5,13,1,both
2017,5,13,2,both
2017,5,13,3,both
2017,15,0,1,both
2017,15,0,2,both
2017,15,0,3,both
2017,15,1,1,both
2017,15,1,2,both
2017,15,1,3,both
2017,15,2,1,both
2017,15,2,2,both
2017,15,2,3,both
2017,15,3,1,both
2017,15,3,2,both
2017,15,3,3,both
2017,15,4,1,both
2017,15,4,2,both
2017,15,4,3,both
2017,15,6,1,both
2017,15,6,2,both
2017,15,6,3,both
2017,15,7,1,both
2017,15,7,2,both
2017,15,7,3,both
2017,15,8,1,both
2017,15,8,2,both
2017,15,8,3,both
2017,15,9,1,both
2017,15,9,2,both
2017,15,9,3,both
2017,15,10,1,both
2017,15,10,2,both
2017,15,10,3,both
2017,15,11,1,both
2017,15,11,2,both
2017,20,0,1,both
2017,20,0,2,both
2017,20,0,3,both
2017,20,1,1,both
2017,20,1,2,both
2017,20,1,3,both
2017,20,2,1,both
2017,20,2,2,both
2017,20,2,3,both
2017,20,3,1,both
2017,20,3,2,both
2017,20,3,3,both
2017,20,4,1,both
2017,20,4,2,both
2017,20,4,3,both
2017,20,5,1,both
2017,20,5,2,both
2017,20,5,3,both
2017,20,6,1,both
2017,20,6,2,both
2017,20,6,3,both
2017,20,7,1,both
2017,20,7,2,both
2017,20,7,3,both
2017,20,9,1,both
2017,20,9,2,both
2017,20,9,3,both
2017,26,0,1,both
2017,26,0,2,both
2017,26,0,3,both
2017,26,1,1,both
2017,26,1,2,both
2017,26,1,3,both
2017,26,2,1,both
2017,26,2,2,both
2017,26,2,3,both
2017,26,3,1,both
2017,26,3,2,both
2017,26,3,3,both
2017,26,4,1,both
2017,26,4,2,both
2017,26,4,3,both
2017,26,5,1,both
2017,26,5,2,both
2017,26,5,3,both
2017,26,6,1,both
2017,26,6,2,both
2017,26,6,3,both
2017,26,7,1,both
2017,26,7,2,both
2017,26,7,3,both
2017,26,8,1,both
2017,26,8,2,both
2017,26,8,3,both
2017,26,9,1,both
2017,26,9,2,both
2017,26,9,3,both
2017,26,10,1,both
2017,26,10,2,both
2017,26,10,3,both
2017,26,11,1,both
2017,26,11,2,both
2017,26,11,3,both
2017,26,12,1,both
2017,26,12,2,both
2017,26,12,3,both
2017,26,13,1,both
2017,26,13,2,both
2017,26,13,3,both
2019,5,0,1,both
2019,5,0,2,both
2019,5,0,3,both
2019,5,1,1,both
2019,5,1,2,both
2019,5,1,3,both
2019,5,2,1,both
2019,5,2,2,both
2019,5,2,3,both
2019,5,3,1,both
2019,5,3,2,both
2019,5,3,3,both
2019,5,4,1,both
2019,5,4,2,both
2019,5,4,3,both
2019,5,5,1,both
2019,5,5,2,both
2019,5,5,3,both
2019,5,6,1,both
2019,5,6,2,both
2019,5,6,3,both
2019,5,7,1,both
2019,5,7,2,both
2019,5,7,3,both
2019,5,8,1,both
2019,5,8,2,both
2019,5,8,3,both
2019,5,9,1,both
2019,5,9,2,both
2019,5,9,3,both
2019,5,10,1,both
2019,5,10,2,both
2019,5,10,3,both
2019,5,11,1,both
2019,5,11,2,both
2019,5,11,3,both
2019,5,12,1,both
2019,5,12,2,both
2019,5,12,3,both
2019,5,13,1,both
2019,5,13,2,both
2019,5,13,3,both
2019,5,14,1,both
2019,5,14,2,both
2019,5,14,3,both
2019,7,0,1,both
2019,7,0,2,both
2019,7,0,3,both
2019,7,1,1,both
2019,7,1,2,both
2019,7,1,3,both
2019,7,2,1,both
2019,7,2,2,both
2019,7,2,3,both
2019,7,3,1,both
2019,7,3,2,both
2019,7,3,3,both
2019,7,4,1,both
2019,7,4,2,both
2019,7,4,3,both
2019,7,5,1,both
2019,7,5,2,both
2019,7,5,3,both
2019,7,6,1,both
2019,7,6,2,both
2019,7,6,3,both
2019,7,7,1,both
2019,7,7,2,both
2019,7,7,3,both
2019,7,8,1,both
2019,7,8,2,both
2019,7,8,3,both
2019,7,9,1,both
2019,7,9,2,both
2019,7,9,3,both
2019,7,10,1,both
2019,7,10,2,both
2019,7,10,3,both
2019,7,11,1,both
2019,7,11,2,both
2019,7,11,3,both
2019,7,12,1,both
2019,7,12,2,both
2019,7,12,3,both
2019,15,-1,1,both
2019,15,-1,2,both
2019,15,-1,3,both
2019,15,0,1,both
2019,15,0,2,both
2019,15,0,3,both
2019,15,1,1,both
2019,15,1,2,both
2019,15,1,3,both
2019,15,2,1,both
2019,15,2,2,both
2019,15,2,3,both
2019,15,3,1,both
2019,15,3,2,both
2019,15,3,3,both
2019,15,4,1,both
2019,15,4,2,both
2019,15,4,3,both
2019,15,5,1,both
2019,15,5,2,both
2019,15,5,3,both
2019,15,6,1,both
2019,15,6,2,both
2019,15,6,3,both
2019,15,7,1,both
2019,15,7,2,both
2019,15,7,3,both
2019,15,8,1,both
2019,15,8,2,both
2019,15,8,3,both
2019,15,9,1,both
2019,15,9,2,both
2019,15,9,3,both
2019,15,10,1,both
2019,15,10,2,both
2019,15,10,3,both
2019,15,11,1,both
2019,15,11,2,both
2019,15,11,3,both
2019,15,12,1,both
2019,15,12,2,both
2019,15,12,3,both
2019,20,-2,1,both
2019,20,-2,2,both
2019,20,-2,3,both
2019,20,-1,1,both
2019,20,-1,2,both
2019,20,-1,3,both
2019,20,0,1,both
2019,20,0,2,both
2019,20,0,3,both
2019,20,1,1,both
2019,20,1,2,both
2019,20,1,3,both
2019,20,2,1,both
2019,20,2,2,both
2019,20,2,3,both
2019,20,3,1,both
2019,20,3,2,both
2019,20,3,3,both
2019,20,4,1,both
2019,20,4,2,both
2019,20,4,3,both
2019,20,5,1,both
2019,20,5,2,both
2019,20,5,3,both
2019,20,6,1,both
2019,20,6,2,both
2019,20,6,3,both
2019,20,7,1,both
2019,20,7,2,both
2019,20,7,3,both
2019,20,8,1,both
2019,20,8,2,both
2019,20,8,3,both
2019,20,9,1,both
2019,20,9,2,both
2019,20,9,3,both
2019,20,10,1,both
2019,20,10,2,both
2019,20,10,3,both
2019,22,-2,1,both
2019,22,-2,2,both
2019,22,-2,3,both
2019,22,-1,1,both
2019,22,-1,2,both
2019,22,-1,3,both
2019,22,0,1,both
2019,22,0,2,both
2019,22,0,3,both
2019,22,1,1,both
2019,22,1,2,both
2019,22,1,3,both
2019,22,2,1,both
2019,22,2,2,both
2019,22,2,3,both
2019,22,3,1,both
2019,22,3,2,both
2019,22,3,3,both
2019,22,4,1,both
2019,22,4,2,both
2019,22,4,3,both
2019,22,5,1,both
2019,22,5,2,both
2019,22,5,3,both
2019,22,6,1,both
2019,22,6,2,both
2019,22,6,3,both
2019,22,7,1,both
2019,22,7,2,both
2019,22,7,3,both
2019,22,8,1,both
2019,22,8,2,both
2019,22,8,3,both
2019,22,9,1,both
2019,22,9,2,both
2019,22,9,3,both
2019,22,10,1,both
2019,22,10,2,both
2019,22,10,3,both
2019,22,11,1,both
2019,22,11,2,both
2019,22,11,3,both
2019,22,12,1,both
2019,22,12,2,both
2019,22,12,3,both
2019,22,13,1,both
2019,22,13,2,both
2019,22,13,3,both
2019,26,0,1,both
2019,26,0,2,both
2019,26,0,3,both
2019,26,1,1,both
2019,26,1,2,both
2019,26,1,3,both
2019,26,2,1,both
2019,26,2,2,both
2019,26,2,3,both
2019,26,3,1,both
2019,26,3,2,both
2019,26,3,3,both
2019,26,4,1,both
2019,26,4,2,both
2019,26,4,3,both
2019,26,5,1,both
2019,26,5,2,both
2019,26,5,3,both
2019,26,6,1,both
2019,26,6,2,both
2019,26,6,3,both
2019,26,7,1,both
2019,26,7,2,both
2019,26,7,3,both
2019,26,8,1,both
2019,26,8,2,both
2019,26,8,3,both
2019,26,9,1,both
2019,26,9,2,both
2019,26,9,3,both
2019,26,10,1,both
2019,26,10,2,both
2019,26,10,3,both
2019,26,11,1,both
2019,26,11,2,both
2019,26,11,3,both
2019,26,12,1,both
2019,26,12,2,both
2019,26,12,3,both
2020,5,0,1,both
2020,5,0,2,both
2020,5,0,3,both
2020,5,1,1,both
2020,5,1,2,both
2020,5,1,3,both
2020,5,2,1,both
2020,5,2,2,both
2020,5,2,3,both
2020,5,3,1,both
2020,5,3,2,both
2020,5,3,3,both
2020,5,4,1,both
2020,5,4,2,both
2020,5,4,3,both
2020,5,5,1,both
2020,5,5,2,both
2020,5,5,3,both
2020,5,6,1,both
2020,5,6,2,both
2020,5,6,3,both
2020,5,7,1,both
2020,5,7,2,both
2020,5,7,3,both
2020,5,8,1,both
2020,5,8,2,both
2020,5,8,3,both
2020,5,9,1,both
2020,5,9,2,both
2020,5,9,3,both
2020,5,10,1,both
2020,5,10,2,both
2020,5,10,3,both
2020,5,11,1,both
2020,5,11,2,both
